Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type,ERC20_most_rec_token_type,FLAG
32899.08522,5825.137268,433058.964607,348.819169,9480.77244,0.001411,0.307172,2.373371,11.29953,6864.798679,0.030456,124.245766,7950.559553,0.460475,107.354485,45.92015,25305.246591,17332.072994,5133.323629,12870072.499769,272344898.00502,18.468354,0.199141,9.43066,0.0,12.079761,0.0,0.0,0.0,0.0,1215.753376,103427.448642,70198069.987621,6472.315384,215855236126.3209,479530.994555,0.0,0.0,0.0,2.307811,0.181101,0.0,0.0,0
455.28811,176779.983653,17718.555894,14.502393,20.355781,228.776761,27.218401,3.245551,37.976197,682.283938,23.899912,233.731573,2959.986174,0.493018,57.507486,16377.233734,20.08618,5135.896349,12.585506,675643655.830708,52142773.408354,15.513398,38.484576,0.978839,0.0,14.168845,0.0,0.0,0.0,0.0,55.731818,122891731.65083,6390030.825117,1868083.393356,8350899.525781,214804214.879686,0.0,0.0,0.0,82.647369,6447.426677,0.0,0.0,0
264.618687,1013.333996,518265.396922,173.983145,12.680708,139.012106,0.899774,28.550124,0.074226,66.622699,6.513966,57.586409,212.750655,9.658494,242.283166,1335.154714,16071.310147,984.410082,0.039959,115450617.382397,34879.970263,946.494808,352.415466,0.061685,0.0,0.010477,0.0,0.0,0.0,0.0,26.898359,38647007.107625,26904568.841978,4444.940131,11543343.505365,510685611.294372,0.0,0.0,0.0,0.519923,1.1359,0.0,0.0,0
179777.21134,115.977111,70196.666878,7.944302,16.581581,0.073542,83.758425,6.085089,19.059777,658.83021,2956.468391,0.887751,46871.331553,31.93222,11.667771,95053.86157,863.196284,1257.8749,0.019136,1927172795.216303,9275923.729478,0.621563,149.354622,11.706129,0.0,2.01018,0.0,0.0,0.0,0.0,7454.79598,5758732.578878,106618772.530967,2228.721419,29830011.407422,6675073.001747,0.0,0.0,0.0,2.519437,0.062007,0.0,0.0,0
14739.516584,145.946352,18306.738571,4925.583103,13267.950462,0.383241,0.82369,4491.117982,47.706153,2.979118,3.043085,0.201235,3.661316,3.577092,313.974703,16235.816442,23091.018676,183642.311799,1.541636,35621.932562,110172447.16711,2211.786734,0.079576,3.278189,0.0,1.192623,0.0,0.0,0.0,0.0,1117.976851,3429822.266924,281815520.852912,18131.814317,499010.803785,55327106.834079,0.0,0.0,0.0,0.459246,1.606956,0.0,0.0,0
2514.013105,42841.161568,375465.310314,133.883118,144.249698,214.685849,214108.40359,26.596889,12.475681,2.259444,3.602158,1.89767,23.563796,95.928097,914.428821,6451.60906,36056.845322,438.282632,230.460092,333859911.389717,124123003.415802,19.979731,4.891222,72.028133,0.0,114.281812,0.0,0.0,0.0,0.0,9659.093204,586789.161338,709607.35785,29256.283169,264934101.757372,3545090.950022,0.0,0.0,0.0,1.58856,531.164654,0.0,0.0,0
8149.994417814357,3952.143890820075,110062.69290872573,11676.13358234042,7.277593010493471,27.15991,3118.285824416772,3.3746815834563173,14.425512268772154,340578.15706037794,7.115831,126.45572839338229,151.8789755727735,26.350499,462.6618038515832,1231276.387115,540057.904948,198.263259,4329.56883,38522483403.69922,1248680.274264,46.643205,521.304884,76.673981,0.0,2.860047,0.0,0.0,0.0,0.0,45675.487454,52202584.998441,24292246.401092,223.126686,5135743.653629,65185187.529404,0.0,0.0,0.0,20.398236,0.079323,0.0,0.0,1
5225.049268,1086.736603,1741157.107955,73.13908,88.732994,11.879467,3.371917,13423.759412,2759.79462,1.067958,20.503195,0.420316,137.313915,3.160619,377.336119,43006.384593,33950.644157,403.273941,185.980518,172992084.540519,4399659.110481,83.124592,51.218172,9.58151,0.0,321.607224,0.0,0.0,0.0,0.0,4697.656026,2724103.391264,15215952.925555,214039.046855,665280.848161,14633713.100136,0.0,0.0,0.0,4.133656,3.258606,0.0,0.0,0
16049.987312,283.34616,285656.724319,3563.89519,13.509951,13.680259,3.006509,74.000764,1818.786909,5728.612921,27.388996,0.023049,192.99683,531.671073,320.001319,16902.296827,38517.092392,2079.794073,4.83905,277727.63239,60815863.344083,1849.313668,161.453633,4.228964,0.0,16.533829,0.0,0.0,0.0,0.0,317652.863153,1488638056.837065,1941.804052,17551.04384,46152446.762167,1300577.304808,0.0,0.0,0.0,0.00354,0.059788,0.0,0.0,0
438.728241,3668.971269,690541.609939,0.888644,481.380887,11.361994,17.189272,23.076013,49.531181,30985.568247,17.010815,370.860333,4560.914292,153.169677,96.548827,57414.369428,1860.199147,31.249342,2.173205,1962059.495004,2875428.151786,21143.515939,786.073403,8.932657,0.0,0.460219,0.0,0.0,0.0,0.0,7.888952,1004277443.234322,12584.361057,1440.216678,1631962.913515,3685.654803,0.0,0.0,0.0,2.874084,43.017911,0.0,0.0,0
2534785.848196,200197.467409,463389.108994,124.731279,51.355985,0.151657,276.638338,2450.309837,129.804336,446.061213,234.781459,0.105794,291137.804766,98.408389,6738.268253,32396.056125,3825.004428,28764.768528,10596.419136,240399812.299746,3425163.343914,6268.910552,2846.790562,0.021474,0.0,64.314504,0.0,0.0,0.0,0.0,841.019121,6383792887.648466,2964550.61964,3133.312803,7865909.421905,142456225.368396,0.0,0.0,0.0,0.001,218.51828,0.0,0.0,0
893.873247,719.026467,988362.316213,584.930847,1.477199,0.680054,7.932156,65.025536,0.189254,384.807332,3.733015,9.024027,2148.783031,13.943446,0.365298,7563.314628,368734.055252,14.355148,109528.815771,32614143.88058,28912166.225851,10.864793,0.768304,0.016528,0.0,23.981946,0.0,0.0,0.0,0.0,547.853378,7683834.712982,2193841.294404,223306.413911,240273.994208,49645.674844,0.0,0.0,0.0,23.350696,9021.677457,0.0,0.0,0
541702.841702,1184.522033,58850.465381,51.814764,127.813098,73.736048,0.931953,20.191375,1.509837,794.096203,378.458864,14.823835,381.379509,4.852891,3.553058,19805.676422,1760.207525,22086.403933,43.765202,1312690.379622,343207350.736189,4.096825,0.073172,0.011625,0.0,0.584288,0.0,0.0,0.0,0.0,352094.41846,460348.501961,300534.665372,17605.584441,1156205528.082502,265722369.475939,0.0,0.0,0.0,0.025837,59.525725,0.0,0.0,0
2886.550122,258.574147,292851.140114,340.787081,138.054575,26.498811,0.391126,0.212807,10.850202,0.742068,10.165375,0.451168,28924.054379,1124.422016,1349.738639,1599.504004,2689.09151,36494204.691088,241.00307,641069.208316,55216553.176054,3.369215,152352.375023,150.91099,0.0,0.00909,0.0,0.0,0.0,0.0,190.415291,37356026.704285,2916618.76769,6475.155997,10404006447.669142,9913081.055053,0.0,0.0,0.0,0.2491,11.209364,0.0,0.0,0
57280.482987,2775.118819,177304.779885,323.875706,3.809728,8.674035,28.736795,0.026711,1.821889,71.111326,0.182118,2.820796,586.390654,46.266318,3494.790975,94763.231619,7854.124987,236530.883976,55.108299,1466649603.458214,45484331.990971,0.302467,2.23402,5.654036,0.0,0.753865,0.0,0.0,0.0,0.0,19919.313312,23333961.940819,2106906.139062,12574.482267,29618.58087,91794963.54041,0.0,0.0,0.0,1.103334,0.58354,0.0,0.0,0
46032.10578,21217.701684,574120.972387,2695.200373,0.457408,0.529672,3.457851,1004.008965,893.399253,33692.631684,61.507986,527.324083,409.236071,0.995228,86.061214,3918.519917,1606703.735544,63370.321921,14.837696,2625706.107359,16654898.343008,153.351409,1.780556,62.543815,0.0,4632.867789,0.0,0.0,0.0,0.0,102.856541,55780563.683413,1094055.857011,1027.893818,8199282654.081034,8624387.118416,0.0,0.0,0.0,13.581654,396.430103,0.0,0.0,0
158733.05202,3564266.784685,318740.728313,747.928145,382.174964,71.95276,71.087644,63.325009,6.739683,673.437969,388.428149,0.027271,895.953202,402.311679,4052.882933,49141.386784,1696.882956,51.481824,33.830231,2076453.399044,55653.799292,1344.234625,2.346542,252.370849,0.0,0.071172,0.0,0.0,0.0,0.0,658.815756,414632324.346469,966696.467805,17489.052944,36994032.772149,509087373.3682,0.0,0.0,0.0,28.025091,0.360427,0.0,0.0,0
408.524858,14998.984873,88044.500251,376.723734,70.534851,0.203612,0.051585,14.115219,1.168197,294.05219,5.650983,128.127801,936.238366,21218.420768,40.306588,2594.753958,5909130.525053,22316.379082,0.421187,264386719.804678,2712015.296774,5006.869344,376.36718,0.194553,0.0,0.243929,0.0,0.0,0.0,0.0,121.956453,5529860.245823,171741.428144,94063.041629,1712858199.888749,1010531831.044035,0.0,0.0,0.0,0.892754,0.013598,0.0,0.0,0
128197.854853,6857.095546,132450.494849,1621.519085,85.840677,314.461429,125.460955,16.897535,17759.48474,585.525253,128.804677,5.381187,5587.832253,3.958431,36.241599,14.816415,1204012.38117,405.143286,2.687872,58881143.553467,4195014.540319,2839.4026,3.261346,0.863764,0.0,4.214611,0.0,0.0,0.0,0.0,44.53607,2102367541.371916,214809013.91418,14215.174674,27073883.787636,13704802.744145,0.0,0.0,0.0,1.812133,0.711704,0.0,0.0,0
1294640.281224,96366.240063,2500404.38063,2.000851,1533.843491,0.419897,11.607708,64.718865,11075.132026,57.505481,23.308574,0.422799,0.580809,46.935336,831.189767,25650.182437,570461.536493,23624.019396,87.402522,255046631.224195,143199.018909,34.342436,133.362316,96.499922,0.0,1.030561,0.0,0.0,0.0,0.0,265.442341,5045532.342843,2526869.313583,5621.338388,66273915.744962,959267.018328,0.0,0.0,0.0,7.252171,64.510361,0.0,0.0,0
454.88054481022886,11578.38041105208,6036.672263731034,62.4151561243412,2.510044283094697,0.27082,0.810336672519746,891.6432722588041,2036.2674624806796,59.7000972549425,17.308101,77.39901225460795,8725.086792655586,29.168059,9463.921159484291,5423330.164638,3108.770376,20166.161224,1761.866804,4903501.991256,19388361.951182,29.275771,102.166645,13.500101,0.0,0.369022,0.0,0.0,0.0,0.0,12.33826,3305667.357012,1147676.201135,3956.035066,1346120.060032,528994.89967,0.0,0.0,0.0,13.291531,0.034891,0.0,0.0,1
5645.093773,1513.593252,623403.807169,1.816571,196.162532,4.05071,90.110783,2.501869,0.129154,7803.004355,602.481053,1.316251,635.543908,331.486412,278.6547,680.456059,7312.876749,488.858933,38.231039,1770684902.076901,2688109.254402,1.177927,1.513487,2.135926,0.0,196.271039,0.0,0.0,0.0,0.0,564.675704,13391326.191104,17501150.81979,7.06162,71392269.709208,178663.464465,0.0,0.0,0.0,0.168161,1.464314,0.0,0.0,0
1057.945352,6109349.384204,1369442.643631,600.963019,1194.842313,7.001964,135.658289,46.023146,3669.492389,28.313157,683.502411,7.33698,179.894784,37.48309,37906.41183,6273.157327,4098.399158,41.770703,127069.009631,2235021363.933997,5132.267744,19.281204,10.431149,5.117137,0.0,2.481861,0.0,0.0,0.0,0.0,112.102147,138137765.359341,293.967419,2841.925344,29977130.769102,72634.531155,0.0,0.0,0.0,4.667412,84.626989,0.0,0.0,0
1799.231899,7461.447426,513957.360664,401.083447,94.641155,4.950521,2.702793,125.13342,3290.744296,377506.062533,3.123349,50.438074,5924.730866,7.619599,1998.784944,21526.988106,189394.266467,561.166364,2.48361,48762281.702928,12555529.146298,33.559671,0.370477,13.150106,0.0,0.776992,0.0,0.0,0.0,0.0,160661.358161,20554920899.2773,14486362.734322,15084.607863,996827602.751656,1224947.604671,0.0,0.0,0.0,0.397285,8.958114,0.0,0.0,0
863450.874211,15825.04772,4028716.516282,7395.396281,2.338672,0.069943,211.37215,5.734337,0.243252,190.733788,5.172811,64.631497,3743.648102,319.040447,0.11775,30171.964959,16555.84137,267.825199,71.300156,26334039.36126,93505365.375006,49.236627,89.114017,18.920472,0.0,0.089253,0.0,0.0,0.0,0.0,3476.342456,15365120971.059042,24496.242644,496.892557,1607860874.73333,8157.767573,0.0,0.0,0.0,0.040034,2.458184,0.0,0.0,0
250.064856,39242.301923,874905.244754,332.86124,22.545714,13.104752,0.504867,0.032514,0.048987,1405.14906,834.372113,1.345546,62.029504,146.355112,344.741807,119018.001309,17078.133539,6127.899821,555.593189,865734502.176601,139118094.778112,205.190476,0.01281,0.610732,0.0,0.033648,0.0,0.0,0.0,0.0,2.810218,97824326.289036,1181.418325,36380.511239,1570481.583014,7760297.113427,0.0,0.0,0.0,0.092556,5.453732,0.0,0.0,0
301.288242,21699.873576,385350.492158,17.420077,42.251582,69.8526,0.0311,2.561566,8.328812,71230.299426,4.015782,51.439766,407.877314,2333.628111,1585.909661,2794.668399,3551.97452,32912.214362,8.031731,1785562550.008358,3680866.121818,57664.25668,2.99166,43.273121,0.0,0.102392,0.0,0.0,0.0,0.0,599.899012,12175767.387797,562651.115955,95584.980183,943561.699703,11067208.063687,0.0,0.0,0.0,5.199661,629.836092,0.0,0.0,0
638659.47984,650816.406537,109477.141824,173.249055,1.434907,2.901072,18.262264,0.516889,129.99454,1943.497632,6.444226,1999.480513,2030.520034,2258.751995,6963.686786,1699.917281,95823.716908,1091.260849,1179.042636,137708144.378341,12473547.677024,27.429437,2.899595,0.741057,0.0,0.344666,0.0,0.0,0.0,0.0,1.287124,250108753.97551,394989.570148,2142116.160987,11696491.891635,2798108.632716,0.0,0.0,0.0,0.064002,1.476874,0.0,0.0,0
33125.848046,1461.07441,396065.668642,0.417473,498.776568,0.035788,2.124917,903.288059,3167.05005,7.434216,40.914392,0.13157,212.352899,23.321099,15190.367082,465.928674,16734.788192,140.821909,25078.979773,70431032.902637,343307.636694,985.050489,30.721205,42.52368,0.0,0.466798,0.0,0.0,0.0,0.0,4951.368796,37917398.415052,121425902.291734,588.047921,186589771.304397,1845855.77989,0.0,0.0,0.0,0.16375,393.288051,0.0,0.0,0
2944750.447556,76613.793742,598394.839342,34.057454,165.280688,1.962875,0.723725,1.438397,0.1539,80.083348,16.265993,0.411324,24.193116,579.208886,1299.907971,37698.814824,336.289571,747.764208,0.873869,3175718207.689804,198548.995609,7.151674,7.760119,21.313431,0.0,5.433963,0.0,0.0,0.0,0.0,4.194986,1697862.409653,3553988.120258,8512.591189,83890140.32213,788601.754605,0.0,0.0,0.0,70.016788,3.555498,0.0,0.0,0
1316.99509,12865.553566,219466.593416,0.10141,23.789494,0.123653,168.403074,1.296476,10061.033025,2.726345,20.596723,0.056817,494.388695,499.309573,434.096061,111810.413381,13722.416576,19864.518237,13.017971,35736208529.027374,68730477.305929,23.541598,1.701509,198.798459,0.0,1.058902,0.0,0.0,0.0,0.0,131.539478,381762895.593134,7286282.444243,789.951596,5395893.014117,4986844.021709,0.0,0.0,0.0,1.011875,959.883685,0.0,0.0,0
3278.586329479827,60065.551884746594,18924.35240309095,703.7261958835109,7134.567627891327,0.011257,131.2195314757247,8.361522306655912,0.6541400664286813,571.1405488584572,43.65827,2162.1226426466533,58664.25354061655,1378.41998,1963.742717886112,26664.496802,1180.766671,876.653423,0.499513,782381504.690397,3913643.999871,5.786089,1.926023,0.577862,0.0,0.006874,0.0,0.0,0.0,0.0,17520.497655,7321847.181143,7523532.702138,69780.43089,384250.768598,15887700.107542,0.0,0.0,0.0,0.145637,46.544448,0.0,0.0,1
700.919508,4306.765089,36779.526618,50.140668,34.195128,0.714407,4167.579962,316.001435,590.341679,20.77207,48.036093,5.0687,174.483591,63.748156,602.450324,14938.072906,177.608771,2320.192894,0.457521,568144190.399776,220970057.240052,126.226745,2.533624,12.462152,0.0,9.638537,0.0,0.0,0.0,0.0,71.713088,844050964.05074,34909.574403,139914.702355,1380882.169822,1874134.361207,0.0,0.0,0.0,2.144786,4483.489527,0.0,0.0,0
7819.120761,2914.512277,287219.042627,77.936994,13873.691122,483.343894,106.211318,360.545998,40.082649,234.341569,185.20012,2.710739,1652.083482,0.396381,0.106685,5974.671566,28.212254,2176.929649,1535.779122,77371083.888732,1061643.878332,10.50785,65.091978,30.567298,0.0,1.836289,0.0,0.0,0.0,0.0,306.730674,579082.162324,58447319.469137,175.70544,408542.903027,196345738.151162,0.0,0.0,0.0,0.247306,50.183799,0.0,0.0,0
24.832016,66078.191747,24449.034301,7.084967,73.057745,2.888408,159.608189,2.304855,1893.609239,29090.128637,128.454464,27.381853,442160.073049,1.569387,1541.692609,352782.596829,207.121353,25.10175,364.014098,45593643.000581,424858827.556907,1056.308358,8.119335,0.727544,0.0,15.641902,0.0,0.0,0.0,0.0,340.822542,2736898.023627,3102.895008,19.830515,14675464.483541,41841668.102568,0.0,0.0,0.0,0.107192,43.883739,0.0,0.0,0
39707.189923,22471.650849,108700.567164,15.58265,9.340978,1.630985,2.213757,6.67435,135.206658,76490.795052,17635.32687,74.230661,0.468231,8.889704,3.928459,1289995.490966,976008.286959,87.586546,3.119102,2369837500.656296,246117.260542,0.022668,5.442045,27.537282,0.0,0.046894,0.0,0.0,0.0,0.0,2653.955779,26734856.726393,5394227.950559,66586.90403,908843.981487,7927885.42881,0.0,0.0,0.0,183.025377,1.2695,0.0,0.0,0
13424.627029,751.940695,5985.893953,925.72473,10.226427,31.136426,0.049484,15.210301,35.974125,2.334711,639.671487,8.841501,4294.700762,7.230068,163777.565587,6365.213293,416.388719,180.468557,355.492437,132173685.397213,7128973.546451,4255.500139,2.030741,9.593866,0.0,10.841301,0.0,0.0,0.0,0.0,2393.850234,126740254.990324,330837.428483,1217611.605744,37796197.563208,6189232.012266,0.0,0.0,0.0,1.68378,1.498363,0.0,0.0,0
4280.2209,387553.159139,748508.221296,1.559738,215.13768,23.141977,11478.113741,1674.384765,338.249605,2.2198,79.315791,306.282032,29.494011,376.988446,121.622452,760.586884,74735.785024,8054.916526,0.230116,12872832275.110773,9886704.24028,363.130084,12.464605,28.88477,0.0,12.323799,0.0,0.0,0.0,0.0,314.686793,195429523.293644,2143938.86048,39.797169,98763.008828,17683337.591223,0.0,0.0,0.0,2.175533,108.22202,0.0,0.0,0
562.8866434573728,23614.074441414858,533115.9700235204,1480.364274257994,18.482644889438028,0.045542,373.4927061069298,0.1532850341972346,11.42569722193583,1600.1002268424422,13735.340189,9.402757838347428,132.19973774835887,139.586754,3543.1560940788327,255.184631,5740865.938216,513.82206,46.284493,551094784.231771,24256619.202921,3424.227658,10551.230425,1.370631,0.0,0.61441,0.0,0.0,0.0,0.0,321.791926,650414911.229163,3816589.679338,22740.951681,17400302.512477,1601385.049007,0.0,0.0,0.0,0.185356,1.447751,0.0,0.0,1
347.290611,6463.048903,245375.414933,10.166131,252.45636,1007.829906,3736.741636,0.364454,30.501205,246.230213,6.914924,0.131696,137.187801,93.282846,2562.229275,110699.039699,508.341087,116255.865324,11.96622,8888847171.586807,51859696.509647,1.530491,38.030223,22.107003,0.0,46.283055,0.0,0.0,0.0,0.0,77.788475,454743232.474142,198091606.908812,112.5564,6026126.348481,316702.696747,0.0,0.0,0.0,0.299421,1.038686,0.0,0.0,0
45141.741192,2075.090438,3277399.790939,0.748054,49.228717,6.697018,0.877593,37929.180686,0.772723,7.747428,32020.448016,421.904895,34.448265,72.670048,3994.668885,338.266746,7270.465803,10060.278018,49.422309,421121.399468,15788822.659529,2.370466,1.769185,0.224456,0.0,0.302827,0.0,0.0,0.0,0.0,323.095638,115436302.904099,803334.923509,132203.307069,8790241.553041,319351.75762,0.0,0.0,0.0,0.073162,4.112902,0.0,0.0,0
151.586123,22872.863039,1601743.845436,4590.569653,45.955918,56.169039,622.626231,883.309403,393.576525,220.981071,213975.166659,2.674913,2021.149449,6.999412,1322.124885,2371.6078,3169901.41493,493330.655602,10.046338,189011303.921298,104987.345268,10.021458,0.461162,173.541744,0.0,70.147903,0.0,0.0,0.0,0.0,4.038051,26915375.428845,5929122.44864,3259.839205,31157028.809735,5136422.18026,0.0,0.0,0.0,174.000279,53.600548,0.0,0.0,0
23626.201845,53754.564068,443918.176831,6249.582993,144.480439,0.620795,72.315445,0.295009,1496.532516,405.139051,1339.775709,0.031742,7.789149,9172.115788,487.547024,1357.202403,443703.321204,102320.845901,5.372692,209372.901013,464022022.321918,5.497712,8.701556,10.058382,0.0,0.871271,0.0,0.0,0.0,0.0,157.780294,21662408.835323,326150247.031437,77071.048147,40317846.626247,3818858.290728,0.0,0.0,0.0,93.716868,0.21095,0.0,0.0,0
2565792.796036,80.771007,184670.906728,22.973102,3334.530172,0.010491,736.114783,314087.245247,170.341699,158.622558,63.248515,0.000618,3634.230042,93.945636,478477.323656,1165405.307765,968820.736848,71631.772765,617.015179,8821061106.774567,53598372.747265,1539.937038,27.156103,308.134157,0.0,55.955123,0.0,0.0,0.0,0.0,433.270841,29482575.164475,5074359.883126,54613.102305,4433655.765864,170132489.477768,0.0,0.0,0.0,218.108819,135.333584,0.0,0.0,0
438444.428828,23647.403871,130223.537843,22.307057,32.10634,2.60568,173.415322,174.993396,84.529108,17798.408489,1835.907444,0.052193,8077.529732,65.288917,12556.095971,125415.591121,3268.126814,13462.554515,25.537385,1582163894.645307,2417517.069097,1.366681,6.515082,3.848541,0.0,3.200598,0.0,0.0,0.0,0.0,7921.914436,87472061.523461,6588877.01006,4900.003306,3389621336.832624,1279820.634452,0.0,0.0,0.0,2.717546,208.02722,0.0,0.0,0
55.647662,52539.356231,501680.752506,54.603821,284.411701,0.135527,15.296123,36.225946,17.839033,10709.295004,3927.801496,0.661825,2.606088,36.414471,16.03674,672095.556147,197298.259571,1126.702234,122.436514,50228865.705568,2447551.354257,294.952696,1.953757,2.854963,0.0,167.733049,0.0,0.0,0.0,0.0,4120.577813,149554414.480132,3644394.038736,40430.658055,35442286.104668,105195.960212,0.0,0.0,0.0,0.033848,2.327946,0.0,0.0,0
1016.590546,9.070273,177176.083528,10.20147,620.752849,124.181362,70.601071,2171.179176,59411.76702,283.951502,5.930128,4.853644,3.569422,0.835032,129.190068,3502.880735,2087.405373,83644.385922,3.121461,3564611213.847368,21009192.893313,11.035229,0.41105,1.92704,0.0,1.722382,0.0,0.0,0.0,0.0,557.881063,160587716.352043,50523.814747,4670.272492,38814487.756484,44938339.941886,0.0,0.0,0.0,0.264446,0.840034,0.0,0.0,0
18011.687079,14093.684748,491209.986622,17.308292,4.342737,0.052725,10.539996,1.873851,39.226723,18820.430591,1099.375236,11.428851,62.358783,1595.443053,797486.65263,219472.727781,2323.627109,10346.109097,0.147245,1946603.05606,16532087749.138996,98.059864,8.462422,0.448097,0.0,48.869504,0.0,0.0,0.0,0.0,3114.758751,4457545059.314218,687055921.676228,594900.199012,332583.16224,23994443.965843,0.0,0.0,0.0,7.180042,0.820611,0.0,0.0,0
4119.875076,59312.372515,548205.579006,447.157381,785.501122,4.006907,374.597717,6.011753,0.400613,6386.04986,50.55491,0.048114,7991.465712,326.874617,0.247138,120009.189539,7257937.565496,1370242.0682,11.758261,108952.223106,92320.683215,238.705724,181.89441,13.608491,0.0,0.018454,0.0,0.0,0.0,0.0,66.302309,175099868.391727,28315824.362957,16021.039333,19874263.354738,2657527.292133,0.0,0.0,0.0,10.573241,0.46972,0.0,0.0,0
76.417118,42729.871976,155472.396306,58361.348536,1889.703431,22.343095,2.792143,32.468598,237.593738,592.048771,8.644844,1.701561,35.474811,23357.25748,99.009577,33391.13536,129115.066359,4112.317884,0.615468,41542019.491665,6482011.128434,126707.118896,0.12383,0.146458,0.0,0.895397,0.0,0.0,0.0,0.0,31464.404018,2896482004.36413,1352007.282415,4552.906189,632388706.590603,2324417.065579,0.0,0.0,0.0,1.495782,26122.569353,0.0,0.0,0
16161.250978,80943.418345,1104030.535772,39.988758,2970.441484,13.247481,3.694959,117.314948,51.676044,0.178878,266.134101,0.639952,561.451261,407.524144,10.707892,1532.078025,1043287.753474,717.242539,15.51903,881125114.660382,17429009.16148,9.773232,3.576158,3.003747,0.0,0.384038,0.0,0.0,0.0,0.0,59.575157,77257420.081916,1028867.858125,240.952101,295124807.629988,1013882.35407,0.0,0.0,0.0,42.307412,266.772623,0.0,0.0,0
4936.30918,3112.985558,155708.960884,2494.990813,5.881344,0.82321,18.768221,71.020643,22147.468074,5.712299,131.535581,15.373194,3.765813,417.850617,21.643641,10414.093529,180.111263,2327.68654,563.254163,13298146.485524,6762.299749,229.433119,17.061017,2.016822,0.0,0.259231,0.0,0.0,0.0,0.0,0.312044,69930204449.14352,84623860.64462,4848.941014,4569781.375335,2220494.512727,0.0,0.0,0.0,0.616081,2.998355,0.0,0.0,0
1587070.008845,399.19522,225333.865223,334.087672,7.253189,0.01774,192.426696,47.738678,42.176185,119.784553,1.789936,55.814987,27.282844,9.269304,1.677148,40170.980132,1897.366645,856.95892,3.566015,602697.558561,1338736.226327,41.609175,0.497473,0.053988,0.0,155.600895,0.0,0.0,0.0,0.0,18848.665256,76800059.516848,555276.695774,5189.66564,553928125.324884,3630167.088225,0.0,0.0,0.0,0.439864,20.200406,0.0,0.0,0
2379.719206,44.639211,51430.664892,0.76799,139.071496,0.040249,35.667544,7.862712,0.747209,1763.018304,6786.591471,537.673455,13.387994,118.858231,1828.52176,6001.266294,145.387915,78.196301,2382.076742,82416299.83616,59481886.691184,738.155358,142.321563,0.361526,0.0,24.331008,0.0,0.0,0.0,0.0,115.272391,7239381170.197099,770472719.864672,5923.67946,3077100.510336,9439973.346027,0.0,0.0,0.0,26.677808,108.557075,0.0,0.0,0
169131.879669,186654.12029,146316.56467,107.707531,117.248892,0.381601,11.391075,74.355347,7127.329551,7.402683,178.870332,282.890634,28.98346,271.284115,5196.624416,1561.922508,9058.924328,174953.098039,64.050689,683609224.416691,57967708.970285,65.812693,0.247302,0.082364,0.0,74.362657,0.0,0.0,0.0,0.0,76777.056898,608963203.043436,32026733.84094,11991.723959,304817.828524,222722.243298,0.0,0.0,0.0,0.214505,1.822295,0.0,0.0,0
113.653992,60776.312637,5313802.978639,73.889548,173.465205,0.053822,722.93198,57.813313,108.233418,11330.1656,1231.244032,0.07702,230.340632,0.134847,478.744702,1964814.922217,3334442.687516,760.411455,30075.901142,1901373762.197649,20252077.219017,29.461778,2.32227,11.198917,0.0,24.359553,0.0,0.0,0.0,0.0,143.571241,17661426.114843,3274154.218149,9511.9737,411130.555303,15485727.380863,0.0,0.0,0.0,27.24337,21.446131,0.0,0.0,0
232.850355,232561.307029,57646.183898,9380.062636,56.15998,2.950466,177.696358,25.020378,7.90552,33912.394085,1642.886719,7.754054,526.490243,10589.434713,266.740836,37800.071396,5871.662231,15272.514256,40.401022,189826670.729748,12124324.737373,195.133901,42.048358,638.02674,0.0,2.606855,0.0,0.0,0.0,0.0,33.0072,8614029.184168,199615.732825,1003.063858,464819795.319041,43289982.818256,0.0,0.0,0.0,2.258883,48.107331,0.0,0.0,0
44329.682526,989.313833,417136.082402,10595.534342,285.86689,0.375597,7.662969,11.650151,38353.577543,1698.56312,12.69883,2.105493,808.314948,201.253503,48.399907,8270.957311,20987.635075,1.368564,141.371065,3547712.010081,608065715.432338,4174.794343,4690.681952,3.536996,0.0,1.417775,0.0,0.0,0.0,0.0,267.344479,47706264.173475,163065065.886181,6095.309295,7982012.831098,15645964.848422,0.0,0.0,0.0,0.034731,2.119812,0.0,0.0,0
